,timestamp,gfx,gFy,gFz,wx,wy,wz,I,devicemodeDescription,devicemode
88,1.78,13.6300001144,-7.78999996185,-5.88999986649,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
89,1.8,13.6300001144,-7.78999996185,-5.88999986649,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
90,1.82,12.6399993896,-6.1299996376,-3.47000002861,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
91,1.84,11.9399995804,-7.86999988556,-2.77999997139,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
92,1.86,8.13999938965,-8.01000022888,-4.36999988556,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
93,1.88,8.17000007629,-6.44000005722,-4.71999979019,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
94,1.9,8.96000003815,-5.80999994278,-4.96999979019,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
95,1.92,9.8499994278,-6.48999977112,-4.81999969482,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
96,1.94,10.4200000763,-7.78999996185,-4.73999977112,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
97,1.96,10.7600002289,-8.13000011444,-4.5499997139,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
98,1.98,10.6399993896,-7.83999967575,-3.98000001907,0.75,-2.62999987602,-2.23000001907,30,swing,1
0,0.02,8.96000003815,-5.80999994278,-4.96999979019,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
1,0.04,9.8499994278,-6.48999977112,-4.81999969482,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
2,0.06,10.4200000763,-7.78999996185,-4.73999977112,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
3,0.08,10.7600002289,-8.13000011444,-4.5499997139,-0.879999995232,0.550000011921,0.939999997616,30,swing,1
4,0.1,10.6399993896,-7.83999967575,-3.98000001907,0.75,-2.62999987602,-2.23000001907,30,swing,1
5,0.12,8.97999954224,-6.85999965668,-1.91999995708,0.75,-2.62999987602,-2.23000001907,30,swing,1
6,0.14,8.05000019073,-6.96000003815,-2.38999986649,0.75,-2.62999987602,-2.23000001907,30,swing,1
7,0.16,7.33999967575,-7.2999997139,-3.17999982834,0.75,-2.62999987602,-2.23000001907,30,swing,1
8,0.18,7.10999965668,-7.73000001907,-3.67999982834,0.75,-2.62999987602,-2.23000001907,30,swing,1
9,0.2,7.10999965668,-7.73000001907,-3.67999982834,0.75,-2.62999987602,-2.23000001907,30,swing,1
10,0.22,6.57999992371,-8.5999994278,-3.55999994278,0.75,-2.62999987602,-2.23000001907,30,swing,1
11,0.24,5.50999975204,-9.11999988556,-2.77999997139,-1.10000002384,0.319999992847,-3.46000003815,30,swing,1
